
Fecha;ALAMEDA;;CONCORDIA;;CUPRUM;;EL LIBERTADOR;;HABITAT;;INVIERTA;;PLANVITAL;;PROVIDA;;SAN CRISTOBAL;;SANTA MARIA;;SUMMA
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2002-11-07;12.164,19;3133701196321;11.760,65;4642416395047;22.013,68;484569293153;12.050,10;561904069792;11.092,22;6387274838972;11.135,67;2625201309701;12.161,48;2220622776505
2002-11-08;12.169,30;3133374356496;11.763,39;4643678038729;22.036,14;485062890868;12.052,12;562011154080;11.093,80;6387239959400;11.132,85;2624734226332;12.163,93;2038057616616
2002-11-09;12.169,30;3133374356496;11.763,39;4643678038729;22.036,14;485062890868;12.052,12;562011154080;11.093,80;6387239959400;11.132,85;2624734226332;12.163,93;2038057616616
2002-11-10;12.169,30;3133374356496;11.763,39;4643678038729;22.036,14;485062890868;12.052,12;562011154080;11.093,80;6387239959400;11.132,85;2624734226332;12.163,93;2038057616616
2002-11-11;12.143,00;2721321715800;11.736,37;4633036391314;21.986,36;480627563156;12.028,88;555943150016;11.071,68;6260524396471;11.107,58;2411652599074;12.142,02;2033596976673
2002-11-12;12.131,53;2718473244155;11.729,57;4627692181163;21.950,30;479774831937;12.019,50;555485814252;11.068,52;6253061896415;11.098,96;2409528409770;12.134,21;2029410237130
2002-11-13;12.103,30;2712579027933;11.708,99;4619637139796;21.903,26;477752011709;12.003,06;554750391854;11.056,39;6247186480497;11.082,47;2404297451021;12.120,63;2027097570412
2002-11-14;12.124,18;2717471456765;11.724,14;4621490887172;21.944,22;478627788587;12.016,81;555413843003;11.067,78;6251584262878;11.090,67;2406173641510;12.130,78;2013808319726
2002-11-15;12.111,93;2695899364474;11.706,59;4381888172509;21.945,53;478712417069;11.993,25;554380567313;11.042,36;6237114790874;11.079,05;2403518840747;12.116,22;2011378937884
2002-11-16;12.111,93;2695899364474;11.706,59;4381888172509;21.945,53;478712417069;11.993,25;554380567313;11.042,36;6237114790874;11.079,05;2403518840747;12.116,22;2011378937884
2002-11-17;12.111,93;2695899364474;11.706,59;4381888172509;21.945,53;478712417069;11.993,25;554380567313;11.042,36;6237114790874;11.079,05;2403518840747;12.116,22;2011378937884
2002-11-18;12.156,32;2705713734058;11.754,80;4399194138866;22.011,23;480145595356;12.038,03;556419640072;11.079,54;5797895752617;11.115,42;2411184536483;12.153,52;2017631741658
2002-11-19;12.161,78;2706530173849;11.746,97;4396373640689;22.043,58;480654944206;12.013,44;555107240215;11.071,09;5793761373676;11.109,91;2409841561869;12.156,59;2017986296657
2002-11-20;12.130,53;2699318129827;11.731,70;4390589944596;22.034,01;480394683605;12.009,67;554959096390;11.060,88;5788673261645;11.098,81;2408242077403;12.151,10;2017582643159
2002-11-21;12.127,14;2698791751771;11.727,34;4390610311358;22.061,94;481021849755;12.009,24;554926203128;11.058,26;5787498655701;11.095,42;2383949088499;12.150,59;2017367282591
2002-11-22;12.134,03;2700411589706;11.720,48;3988130970233;22.061,94;477979952237;12.006,32;534288604111;11.065,45;5785573886231;11.090,14;2382527465345;12.143,84;2010393438966
2002-11-23;12.134,03;2700411589706;11.720,48;3988130970233;22.061,94;477979952237;12.006,32;534288604111;11.065,45;5785573886231;11.090,14;2382527465345;12.143,84;2010393438966
2002-11-24;12.134,03;2700411589706;11.720,48;3988130970233;22.061,94;477979952237;12.006,32;534288604111;11.065,45;5785573886231;11.090,14;2382527465345;12.143,84;2010393438966
2002-11-25;12.203,48;2702204813856;11.779,98;4007277084769;22.155,17;480034530599;12.055,09;536324057268;11.111,09;5809648217909;11.138,67;2392984887169;12.195,94;2019874057006
2002-11-26;12.196,92;2700417540460;11.759,79;4002452766115;22.134,46;479808975016;12.052,25;536233052756;11.099,16;5803377266476;11.135,06;2392250364401;12.185,00;2018114592466
2002-11-27;12.188,75;2698518843572;11.756,07;4001207169713;22.095,09;479016275999;12.042,31;536073195883;11.090,18;5797793958052;11.126,03;2390357192227;12.171,63;2017689926940
2002-11-28;12.158,29;2692259399849;11.709,35;3988947675975;22.003,51;477309708241;11.995,38;534230482188;11.061,39;5782560547767;11.086,30;2381920671959;12.122,34;2010970667093
2002-11-29;12.154,86;2708201648513;11.693,30;3980404628451;21.995,73;477242259953;11.987,09;534785166852;11.067,91;5800715941041;11.079,35;2384862707928;12.119,14;2011620337175
2002-11-30;12.154,86;2708201648513;11.693,30;3980404628451;21.995,73;477242259953;11.987,09;534785166852;11.067,91;5800715941041;11.079,35;2384862707928;12.119,14;2011620337175
2002-12-01;12.154,86;2708201648513;11.693,30;3980404628451;21.995,73;477242259953;11.987,09;534785166852;11.067,91;5800715941041;11.079,35;2384862707928;12.119,14;2011620337175
2002-12-02;12.178,10;2713531286852;11.717,92;3983311938097;22.008,47;477513394413;12.008,85;535751200061;11.082,90;5796098281645;11.088,50;2385728035001;12.135,35;2014268550148
2002-12-03;12.164,34;2709844337493;11.697,17;3976605633793;22.001,98;477278367188;11.997,66;535241830867;11.062,75;5785362892262;11.086,95;2384188628898;12.124,41;2012001191445
2002-12-04;12.194,30;2716483748883;11.744,81;3991525868195;22.107,49;479540694357;12.042,45;537230897339;11.101,56;5805269952390;11.131,05;2392983748148;12.175,64;2020204965645
2002-12-05;12.207,04;2712751143975;11.767,10;4021025857575;22.175,29;473252161318;12.084,98;521860032378;11.119,48;5788180133085;11.161,12;2392242489699;12.202,12;2023116935561
2002-12-06;12.197,21;2708540215815;11.745,97;4013397692704;22.133,75;471938599833;12.064,05;520947835722;11.105,56;5780708575543;11.139,06;2388736434039;12.189,00;2020942678792
2002-12-07;12.197,21;2708540215815;11.745,97;4013397692704;22.133,75;471938599833;12.064,05;520947835722;11.105,56;5780708575543;11.139,06;2388736434039;12.189,00;2020942678792
2002-12-08;12.197,21;2708540215815;11.745,97;4013397692704;22.133,75;471938599833;12.064,05;520947835722;11.105,56;5780708575543;11.139,06;2388736434039;12.189,00;2020942678792
2002-12-09;12.166,77;2701745976898;11.728,35;4006961357070;22.123,87;471747487126;12.065,51;520185615240;11.087,76;5768688110771;11.130,10;2385722999553;12.170,97;2015256753895
2002-12-10;12.183,82;2684854372077;11.752,23;4009795027959;22.158,12;471871128020;12.082,64;530116309121;11.114,24;5781831410946;11.151,01;2389265166291;12.194,50;2018000994557
2002-12-11;12.163,17;2679489899659;11.729,59;4002265492975;22.097,43;470161668270;12.053,13;528817625093;11.097,81;5773297488049;11.122,55;2380568554259;12.168,36;2013913035988
2002-12-12;12.150,15;2676525675048;11.702,02;3992288865067;22.077,64;469848671360;12.012,51;527147895960;11.081,30;5771482464955;11.094,82;2374485327869;12.144,62;2008952959492
2002-12-13;12.153,83;2677945162970;11.700,14;3993394715487;22.059,83;469343973230;12.008,65;529935068055;11.077,92;5769369572867;11.091,45;2374879229111;12.140,18;2002709986155
2002-12-14;12.153,83;2677945162970;11.700,14;3993394715487;22.059,83;469343973230;12.008,65;529935068055;11.077,92;5769369572867;11.091,45;2374879229111;12.140,18;2002709986155
2002-12-15;12.153,83;2677945162970;11.700,14;3993394715487;22.059,83;469343973230;12.008,65;529935068055;11.077,92;5769369572867;11.091,45;2374879229111;12.140,18;2002709986155
2002-12-16;12.186,23;2673112625508;11.737,06;4005687021227;22.116,07;470540719142;12.050,22;531734206542;11.109,91;5785699341172;11.126,97;2382560153379;12.177,43;2008636987360
2002-12-17;12.166,85;2668693363474;11.717,47;3998951336327;22.050,51;469137099358;12.017,14;530207173935;11.081,66;5770999859320;11.103,13;2376351128048;12.142,58;2002794601636
2002-12-18;12.181,90;2671963602273;11.719,57;3999442365204;22.060,24;469306253791;12.014,63;530084434753;11.079,71;5769928539201;11.109,47;2377788731107;12.142,55;2002667140409
2002-12-19;12.207,25;2677233475185;11.746,46;4006396083834;22.118,24;470598192513;12.039,51;531081030148;11.107,78;5784111039851;11.135,67;2383475427996;12.172,28;2007485660766
2002-12-20;12.222,93;2679666098956;11.750,93;4007553912639;22.129,92;470388082590;12.054,10;531619629804;11.108,03;5784475776490;11.148,14;2388435726480;12.175,24;2010172354830
2002-12-21;12.222,93;2679666098956;11.750,93;4007553912639;22.129,92;470388082590;12.054,10;531619629804;11.108,03;5784475776490;11.148,14;2388435726480;12.175,24;2010172354830
2002-12-22;12.222,93;2679666098956;11.750,93;4007553912639;22.129,92;470388082590;12.054,10;531619629804;11.108,03;5784475776490;11.148,14;2388435726480;12.175,24;2010172354830
2002-12-23;12.225,97;2680547396919;11.745,31;4005752808648;22.143,82;470996204914;12.046,55;531293792386;11.114,71;5787276271900;11.133,10;2387513320211;12.173,83;2008284042177
2002-12-24;12.257,70;2687736701425;11.766,92;4017828190676;22.190,14;472171766645;12.080,21;532807750056;11.134,64;5795614479610;11.167,84;2393596335740;12.202,92;2012973014324
2002-12-25;12.257,70;2687736701425;11.766,92;4017828190676;22.190,14;472171766645;12.080,21;532807750056;11.134,64;5795614479610;11.167,84;2393596335740;12.202,92;2012973014324
2002-12-26;12.277,25;2693011827814;11.773,84;4019848875767;22.219,92;473117342308;12.093,60;533323978467;11.131,03;5793517004064;11.178,82;2396559563723;12.206,60;2013511935019
2002-12-27;12.289,35;2680457366657;11.805,99;4047776229022;22.264,04;469938290522;12.117,64;530556649378;11.148,18;5777741088280;11.204,61;2401320024529;12.228,43;2015625583003
2002-12-28;12.289,35;2680457366657;11.805,99;4047776229022;22.264,04;469938290522;12.117,64;530556649378;11.148,18;5777741088280;11.204,61;2401320024529;12.228,43;2015625583003
2002-12-29;12.289,35;2680457366657;11.805,99;4047776229022;22.264,04;469938290522;12.117,64;530556649378;11.148,18;5777741088280;11.204,61;2401320024529;12.228,43;2015625583003
2002-12-30;12.284,97;2676421668480;11.781,28;4047299271052;22.287,82;470439727063;12.085,26;529634325081;11.149,73;5793310647470;11.191,60;2393135344393;12.221,68;2014342424819
2002-12-31;12.291,52;2676747888316;11.805,73;4055337029373;22.264,10;469938897815;12.111,38;531047486860;11.159,77;5798431639400;11.204,82;2395961270472;12.237,29;2016894754319

Fecha;CUPRUM;;HABITAT;;MAGISTER;;PLANVITAL;;PROVIDA;;SANTA MARIA;;SUMMA BANSANDER
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2003-01-01;12.291,52;2676747888316;11.805,73;4055337029373;22.264,10;469938897815;12.111,38;531047486860;11.159,77;5798431639400;11.204,82;2395961270472;12.237,29;2016894754319
2003-01-02;12.322,21;2683065964142;11.831,54;4064131327006;22.327,36;471265409619;12.132,26;531962581848;11.181,52;5808448498184;11.228,03;2401254727245;12.264,74;2021631292382
2003-01-03;12.328,80;2684260426753;11.844,15;4067992153159;22.317,71;470992069496;12.140,51;532290175568;11.193,97;5814220727367;11.228,74;2400540711483;12.273,00;2022967950018
2003-01-04;12.328,80;2684260426753;11.844,15;4067992153159;22.317,71;470992069496;12.140,51;532290175568;11.193,97;5814220727367;11.228,74;2400540711483;12.273,00;2022967950018
2003-01-05;12.328,80;2684260426753;11.844,15;4067992153159;22.317,71;470992069496;12.140,51;532290175568;11.193,97;5814220727367;11.228,74;2400540711483;12.273,00;2022967950018
2003-01-06;12.322,09;2679056590285;11.829,33;4062791332973;22.299,25;470559051046;12.133,78;531999159082;11.179,54;5806277455176;11.222,17;2397360054020;12.261,98;2021139100830
2003-01-07;12.334,28;2680372361460;11.839,11;4063504464444;22.306,01;470646751980;12.140,05;531909223192;11.179,00;5804692044647;11.229,51;2397763913970;12.263,02;2020263384122
2003-01-08;12.384,28;2691360169418;11.873,84;4075305501938;22.404,17;472265039456;12.185,13;533818330681;11.222,85;5826620331782;11.271,80;2406822556786;12.310,28;2028050667624
2003-01-09;12.363,33;2686205336564;11.863,45;4066718419205;22.366,08;471486982325;12.178,98;533514058610;11.205,70;5817416872628;11.252,21;2400387665173;12.298,09;2026086485868
2003-01-10;12.372,84;2687571230003;11.871,49;4069729322100;22.384,04;471122523591;12.182,25;532801985282;11.211,83;5815594759086;11.262,20;2402213819779;12.302,43;2022695530060
2003-01-11;12.372,84;2687571230003;11.871,49;4069729322100;22.384,04;471122523591;12.182,25;532801985282;11.211,83;5815594759086;11.262,20;2402213819779;12.302,43;2022695530060
2003-01-12;12.372,84;2687571230003;11.871,49;4069729322100;22.384,04;471122523591;12.182,25;532801985282;11.211,83;5815594759086;11.262,20;2402213819779;12.302,43;2022695530060
2003-01-13;12.408,24;2695283577979;11.897,29;4077732628407;22.430,23;472181183684;12.200,67;533613873829;11.237,06;5826904731432;11.285,08;2407306859859;12.333,55;2026601556605
2003-01-14;12.429,42;2700089461547;11.910,41;4083534243289;22.446,37;472489549275;12.221,94;534515246516;11.242,07;5828272574493;11.296,47;2409539602865;12.340,38;2027843001449
2003-01-15;12.453,93;2706026072310;11.946,09;4094951841587;22.481,56;473393233112;12.251,87;535898415335;11.262,27;5838803813411;11.332,25;2416751024093;12.362,53;2032125773398
2003-01-16;12.473,37;2710334756055;11.948,32;4095694663126;22.545,28;474727749749;12.255,72;536077945411;11.280,73;5848375254116;11.339,25;2418871362940;12.380,79;2035142173697
2003-01-17;12.483,78;2712412145132;11.967,88;4102742617230;22.574,61;475280977991;12.264,72;536456999447;11.295,49;5855409121032;11.347,16;2420528698060;12.393,24;2036045654499
2003-01-18;12.483,78;2712412145132;11.967,88;4102742617230;22.574,61;475280977991;12.264,72;536456999447;11.295,49;5855409121032;11.347,16;2420528698060;12.393,24;2036045654499
2003-01-19;12.483,78;2712412145132;11.967,88;4102742617230;22.574,61;475280977991;12.264,72;536456999447;11.295,49;5855409121032;11.347,16;2420528698060;12.393,24;2036045654499
2003-01-20;12.498,69;2715224873438;11.983,43;4108280173144;22.592,80;475942023400;12.273,26;537032535136;11.308,22;5862024317202;11.362,24;2424966817253;12.406,09;2038226768923
2003-01-21;12.480,84;2711399507355;11.971,87;4104151538858;22.551,76;475061595098;12.263,17;536604982134;11.287,52;5851226889095;11.345,85;2421250621494;12.386,51;2034997246228
2003-01-22;12.491,22;2714618295573;11.978,81;4106763148067;22.576,62;475823695815;12.263,46;536641575698;11.290,16;5852628572566;11.353,01;2422776219935;12.390,86;2035694444674
2003-01-23;12.493,98;2714758559947;11.984,78;4108515822972;22.569,39;475874933928;12.270,05;536868887237;11.289,40;5852205027323;11.357,79;2427991759162;12.394,22;2035935544554
2003-01-24;12.460,12;2707563753389;11.959,61;4099840308403;22.506,85;474457787176;12.245,81;535905859230;11.270,96;5837390218382;11.327,60;2424845540692;12.365,42;2029550799751
2003-01-25;12.460,12;2707563753389;11.959,61;4099840308403;22.506,85;474457787176;12.245,81;535905859230;11.270,96;5837390218382;11.327,60;2424845540692;12.365,42;2029550799751
2003-01-26;12.460,12;2707563753389;11.959,61;4099840308403;22.506,85;474457787176;12.245,81;535905859230;11.270,96;5837390218382;11.327,60;2424845540692;12.365,42;2029550799751
2003-01-27;12.489,30;2707386730980;11.988,51;4116541597258;22.564,48;475749533875;12.268,76;537061448138;11.303,90;5854420145140;11.354,91;2428894446507;12.399,95;2036818808972
2003-01-28;12.466,67;2703076081060;11.973,71;4111343353361;22.540,68;475365120028;12.258,33;536834762528;11.291,87;5847559911546;11.339,92;2427054607391;12.382,77;2034285820910
2003-01-29;12.414,72;2671206740112;11.926,61;4108767192760;22.482,87;467468551397;12.216,22;530322660848;11.236,58;5803978914332;11.296,70;2411375180440;12.330,00;2021107014697
2003-01-30;12.425,13;2676157514889;11.931,00;4110306118130;22.486,67;467646410405;12.220,50;530880578507;11.243,48;5826189243521;11.299,84;2411967486322;12.341,65;2024324880126
2003-01-31;12.406,73;2674108272507;11.910,84;4110808009271;22.395,09;465462348622;12.198,65;529643872541;11.218,42;5813080928641;11.270,51;2399971888945;12.314,91;2017599205729
2003-02-01;12.406,73;2674108272507;11.910,84;4110808009271;22.395,09;465462348622;12.198,65;529643872541;11.218,42;5813080928641;11.270,51;2399971888945;12.314,91;2017599205729
2003-02-02;12.406,73;2674108272507;11.910,84;4110808009271;22.395,09;465462348622;12.198,65;529643872541;11.218,42;5813080928641;11.270,51;2399971888945;12.314,91;2017599205729
2003-02-03;12.409,72;2674841670341;11.937,86;4120171464938;22.434,29;466240256969;12.226,84;530817440091;11.245,74;5815766379069;11.293,19;2405713996111;12.339,42;2021624220625
2003-02-04;12.422,11;2676098015649;11.939,82;4120141370368;22.437,55;466272657751;12.226,14;530779460816;11.245,75;5815054848482;11.296,17;2406300578445;12.340,29;2021599010514
2003-02-05;12.476,48;2686170811780;11.993,88;4138774026252;22.565,21;468913863941;12.274,37;532635885729;11.294,33;5839739361846;11.353,55;2418413821891;12.399,52;2030842142781
2003-02-06;12.468,75;2684068863746;12.000,45;4139495009309;22.563,07;468856393998;12.274,02;532627935882;11.286,70;5834764916085;11.355,78;2418915587891;12.398,75;2029767761222
2003-02-07;12.482,73;2685781698293;12.000,88;4139791555657;22.538,70;467621401477;12.279,01;532731650730;11.284,33;5832667796348;11.353,52;2417519494657;12.396,95;2027874116471
2003-02-08;12.482,73;2685781698293;12.000,88;4139791555657;22.538,70;467621401477;12.279,01;532731650730;11.284,33;5832667796348;11.353,52;2417519494657;12.396,95;2027874116471
2003-02-09;12.482,73;2685781698293;12.000,88;4139791555657;22.538,70;467621401477;12.279,01;532731650730;11.284,33;5832667796348;11.353,52;2417519494657;12.396,95;2027874116471
2003-02-10;12.451,37;2677960123538;11.972,34;4123583230074;22.503,45;466892689777;12.254,11;530864814396;11.271,92;5825469269906;11.330,65;2409972986915;12.380,18;2025057641650
2003-02-11;12.464,05;2680533074873;11.984,86;4127977685094;22.519,13;467332470250;12.264,32;531320712332;11.278,35;5823666328513;11.338,70;2411580190336;12.386,27;2025943074771
2003-02-12;12.451,33;2676937394862;11.986,14;4128377715768;22.506,42;466727003130;12.267,25;531351566679;11.275,68;5821969958555;11.340,73;2411785075389;12.389,70;2026539785730
2003-02-13;12.475,47;2682240154752;11.999,87;4132781195871;22.557,15;467781945796;12.289,65;532316178651;11.289,05;5828480702760;11.357,04;2415070244702;12.404,33;2027789144566
2003-02-14;12.458,07;2678287960379;11.982,09;4127343804721;22.525,25;467124151538;12.263,67;531198300532;11.272,69;5820240847449;11.330,89;2409507093353;12.385,19;2023823158763
